mean,std,max,min,peak_to_peak,skewness,kurtosis,energy,zero_crossings,entropy,peak_count,slope_changes,label
3.7202505761259674,0.005862248055914969,3.754366041939735,3.6854449469878876,0.06892109495184728,0.00428890434535681,6.648707210732452,13840.298715117864,0,1.8440508286712574,322,644,0
3.7198594817979225,0.008565613232900591,3.7710949370732503,3.6862209227428266,0.08487401433042363,0.3400794656357452,1.8447788764923434,13837.427934051964,0,2.097024859894733,335,669,0
3.7198618066095146,0.008495416267003883,3.768810229021225,3.682025889493565,0.08678433952765996,0.662863933018175,5.397641898750885,13837.444032369749,0,2.0051474698892107,327,654,0
3.720232581520924,0.008272287377576126,3.7653958138255175,3.6906113867677965,0.07478442705772093,0.29629392345842875,2.3341471446653825,13840.198891348296,0,2.172488112209224,325,650,0
3.7200869043471694,0.0075335958428500265,3.7484135910925223,3.6772969566964524,0.07111663439606986,-0.41372617798254574,3.612016352865684,13839.103330961625,0,2.1126250565714435,342,684,0
3.720156031797349,0.006840415384241414,3.7508744394285407,3.682750245034932,0.06812419439360884,-0.4367688099147757,5.016521866329821,13839.607692200827,0,2.0270842767740955,326,651,0
3.720318230065981,0.006986607708447407,3.754453457285475,3.6882391568367434,0.06621430044873167,0.042823451021998235,2.007662990536283,13840.816545648548,0,2.1427802296331824,336,673,0
3.719835385650068,0.007077366073619719,3.7603513599848757,3.6819351831611247,0.07841617682375102,0.40332601065928686,5.596515868536731,13837.225385444928,0,1.909270764330646,332,664,0
3.7200019764269876,0.008194372411301073,3.7551222228633314,3.6789188561715513,0.07620336669178007,0.034489217376976515,3.0578047041782384,13838.48185235991,0,2.1395477240392857,330,661,0
3.7201273748313897,0.008891149120939638,3.7590182930752163,3.6742045723142662,0.08481372076095006,-0.3889731720426148,2.1186681260059013,13839.426737502574,0,2.130286845236796,331,662,0
3.7201065373658437,0.005756522879534944,3.7551761467545983,3.6801925573868814,0.07498358936771687,-0.3510191944254717,9.863859588858448,13839.225786907748,0,1.6872684008363164,334,668,0
3.7201340220046606,0.007098726433505284,3.7564832130668826,3.679150239521693,0.07733297354518953,-0.16102179629929753,3.54407753732806,13839.447533593546,0,1.9721926473127904,324,648,0
3.7200864575505865,0.007171527267579684,3.7513003447683957,3.686813028093062,0.0644873166753337,-0.08822880793442371,2.1204647525710136,13839.094682454619,0,2.1803521583209644,343,686,0
3.7203341165785804,0.009061539515476967,3.7687964741695548,3.6841205461940207,0.08467592797553403,0.23188405982875784,2.8754603110561767,13840.968050476919,0,2.1320437713477345,333,666,0
3.7199681681396033,0.008449310085182054,3.750750269186575,3.6673678134742524,0.08338245571232239,-0.5438190270173757,5.147171726911699,13838.234562812828,0,2.044044766853586,326,652,0
3.720054180752728,0.00698633233905234,3.748765035124222,3.6790902730208,0.06967476210342172,-0.3670542224928937,3.2788970315326367,13838.851916575399,0,2.062309786374411,326,651,0
3.7201045929031955,0.008662947164161267,3.7610113306350277,3.6924354545068887,0.06857587612813898,0.41867284019737483,1.3988710937480553,13839.253228793023,0,2.3096730296887205,329,659,0
3.720105790403754,0.008144913473930527,3.753084373348181,3.6817698840767075,0.07131448927147366,-0.005103228635883684,1.933022357128051,13839.25343141104,0,2.2165040395618947,335,669,0
3.7200181061064326,0.0058688933648198905,3.7506679087197923,3.683746046195622,0.0669218625241701,-0.5154174755133573,9.326029732729848,13838.569153669017,0,1.8077377428568955,344,688,0
3.7200752472233343,0.009085749291307762,3.7732744645007075,3.6885507536456212,0.08472371085508623,0.4034986405265915,2.3686791530690936,13839.04239584394,0,2.1564432422833475,335,669,0
3.7200764434078013,0.0065578979120227785,3.75888536843279,3.6858481477758187,0.07303722065697116,0.4062782788152816,7.300378634425723,13839.011750822661,0,1.885678501817953,333,667,0
3.719784170558533,0.006641227292778211,3.758918397103987,3.6821586941372044,0.07675970296678258,0.5073233272752216,10.09148887108073,13836.838381437787,0,1.7961542520274265,320,640,0
3.7199906140544186,0.00789084784723727,3.7445436942279464,3.6825566107910883,0.061987083436858104,-0.25927658381991414,1.1997648821090827,13838.392434132718,0,2.34273897040759,329,658,0
3.720190180441848,0.008275350594259235,3.765730695696485,3.6789262765262065,0.08680441917027837,-0.0536341180780648,2.9885226297995313,13839.883460083403,0,2.0241625052206667,328,655,0
3.7202767543182773,0.008787719859197362,3.7740180432272217,3.676964264591374,0.09705377863584763,0.24546507253913358,3.043034915749928,13840.536352741257,0,1.9892109150760011,329,658,0
3.7197073653454074,0.006248377082549599,3.7568950442158946,3.6789373640180916,0.07795768019780303,0.11472197072066136,7.780601579233499,13836.261926021038,0,1.7767947878170887,321,642,0
3.7196961206210655,0.008780683397564116,3.7640526841224107,3.6799839121168962,0.08406877200551444,0.20325713969321005,2.701799715776036,13836.216330164332,0,2.114395162238135,341,683,0
3.719771915501315,0.008022327883906756,3.7528520045946236,3.688793798036512,0.06405820655811167,0.07324992226687793,0.774466987504618,13836.767461097,0,2.3270630326673185,329,658,0
3.719990486256619,0.0061989446307652955,3.759720976687379,3.6943467719929854,0.0653742046943937,1.1857819676081716,8.729063966821176,13838.367644754291,0,1.9098870045233929,337,673,0
3.7199287774019405,0.007122792342476798,3.7546408720391202,3.6746364312163666,0.0800044408227536,-0.6773031239528864,8.649372321441094,13837.92084311385,0,1.8319787279022075,335,670,0
3.719937272714844,0.006930998593991925,3.7536263681232778,3.6829954566956036,0.07063091142767419,-0.2099812464613943,3.8295615309039706,13837.98135167466,0,2.0307632563865847,337,674,0
3.71973016787206,0.008373563834960318,3.751381317094213,3.6751174404309768,0.0762638766632362,-0.24394372090135577,2.0146300918338618,13836.462638348801,0,2.1660666115381013,325,650,0
3.7196168741764817,0.007695305540357304,3.7536825827109577,3.6749286940953345,0.07875388861562316,-0.826958360154742,5.496945479415926,13835.60890838578,0,1.9955319056648246,339,679,0
3.7196824737693968,0.00932915815199,3.7641748469501435,3.672545847929168,0.09162899902097532,-0.03744732562602629,3.6967658647843775,13836.124738859045,0,2.06083181369928,348,696,0
3.719816173340095,0.00583344576776606,3.753740650316789,3.6898823805534056,0.06385826976338338,0.4951833153830488,7.450710809960032,13837.06639253207,0,1.9025507225034624,329,659,0
3.7197538669026518,0.008855434056922951,3.7528581589016565,3.6622683896269987,0.09058976927465778,-0.4894203665760221,3.9813108032424784,13836.647249049569,0,2.031453904534503,328,656,0
3.7199335500752637,0.006522433521416206,3.7536471910242364,3.678422714718954,0.07522447630528228,-1.1046887321016403,13.031007158320577,13837.94815911459,0,1.6999260890001608,322,643,0
3.7201145371569018,0.007017425658489488,3.760469953871868,3.680038286224002,0.08043166764786625,-0.20201855958601306,4.738036751563534,13839.301413828982,0,1.9017026357187996,335,671,0
3.7198430423573146,0.005956925190480796,3.749315526476331,3.677755744694209,0.0715597817821223,-1.0595677736374234,9.49095224845007,13837.267744731842,0,1.7636305881872507,336,671,0
3.7203934015110933,0.007399788910537386,3.7631178448797122,3.6891951119989703,0.07392273288074191,0.6514281692795991,4.40749320852078,13841.381818883203,0,2.039061629647879,331,662,0
3.720099433499737,0.009237435663184473,3.7704078139361283,3.674878793080926,0.09552902085520243,-0.0032175443599291994,2.59859295216103,13839.225125342697,0,2.0469599941551984,336,672,0
3.7196604012011045,0.007814420982186474,3.7562821861511693,3.6725052826093845,0.0837769035417848,-0.4264500193644078,5.5846114872934205,13835.934565438847,0,1.946952454597969,331,662,0
3.7199362135935368,0.0064023699770505834,3.747981000181156,3.675926773505471,0.0720542266756854,-1.8074410580442988,13.39270960955426,13837.96642354594,0,1.7933586085584943,329,658,0
3.7201633547854622,0.006723829254246527,3.7689503549106043,3.699681240292606,0.06926911461799845,1.5541836053158227,8.461199342433343,13839.660596168465,0,1.9497067440902072,331,663,0
3.7198911070880225,0.006606806438192783,3.758002869630672,3.686985179178251,0.07101769045242134,0.14332941066782842,5.661017379166454,13837.633498483865,0,1.9500295184475207,335,669,0
3.72013766554631,0.006613068001167432,3.758404665183154,3.6737045856221533,0.08470007956100067,-0.8681815252459931,13.935481559735525,13839.467983284738,0,1.6400598638702841,331,663,0
3.719722945064649,0.007008909310554438,3.74869294179343,3.6797261063463953,0.06896683544703475,-0.8010170742520171,5.342071342674766,13836.387912850147,0,2.0274259697437014,330,659,0
3.720105531230556,0.006079326392506082,3.7500162176961407,3.6803545467790353,0.0696616709171054,-0.6629134723962266,7.441257633402806,13839.222121701567,0,1.864823988556746,337,674,0
3.71988401422692,0.00568457604666494,3.7446378577180326,3.6850966457083794,0.05954121200965323,-0.842066435016762,7.538250704128288,13837.569393705815,0,1.943361819278558,326,653,0
3.7198121576384073,0.008091519276453229,3.7575169509183297,3.681841287967741,0.07567566295058858,-0.07851429203991607,1.580903313597556,13837.067960798704,0,2.163456386507873,327,653,0
3.720059278194708,0.008534802354673727,3.7550297900850684,3.67086323864502,0.08416655144004848,-0.4740813393593658,4.104034106481397,13838.913876133765,0,2.0543857286645864,332,665,0
3.7204542714255653,0.008408469858653459,3.7525353170079123,3.67805240119832,0.07448291580959232,-0.2205004665223374,1.5725034323758136,13841.850688134098,0,2.2182338274768703,326,651,0
3.720073116771653,0.007418216228144717,3.7602236216429543,3.684878852250669,0.0753447693922853,0.1967182138209185,4.394715694098069,13838.999024059165,0,2.019554742648765,330,659,0
3.7199948867746486,0.005453947241802519,3.7521804676948625,3.685567821167007,0.06661264652785537,0.25955492314136996,7.586260055781896,13838.391703170048,0,1.7961596705489316,325,651,0
3.7199909304418752,0.007111772998895682,3.7469219580155952,3.672479146511064,0.07444281150453103,-1.3920864994009179,8.717030568481864,13838.383099884995,0,1.9299891632723394,329,658,0
3.719840903461028,0.007524818185562323,3.7555782967376397,3.6756980385569054,0.0798802581807343,-0.7821351694492602,5.907190213722092,13837.272969950478,0,1.950078967584559,318,637,0
3.7203957437431816,0.008712831264745835,3.765009304248458,3.6791161685750096,0.08589313567344847,-0.07382920547319692,2.4997438811007235,13841.42040349103,0,2.084345446205948,334,667,0
3.720056047277971,0.006118409008970281,3.7572513822090112,3.6872829428767115,0.06996843933229968,0.2760119964981585,5.534151324415641,13838.8544298182,0,1.8988292957968997,325,650,0
3.7199435770886495,0.006047809135382642,3.7584839234614815,3.686178285901317,0.07230563756016473,-0.1295180692967045,6.099619724379423,13838.016792718434,0,1.849182304438511,331,661,0
3.7199092254065556,0.008499015620130529,3.7694435419050394,3.683860106818892,0.0855834350861473,0.4528093402554586,3.1675500265602823,13837.79687853131,0,2.0823777984777703,320,641,0
3.7198638804781186,0.007651832293952097,3.7533486668284888,3.6846870404101915,0.06866162641829732,0.029899512347761604,2.070731766106552,13837.44583982318,0,2.1878021461021566,337,674,0
3.719978193783467,0.006099831282012737,3.760123300852008,3.692507302186045,0.0676159986659628,1.7589930758366286,12.096945236538442,13838.27497016617,0,1.8040166802109052,315,630,0
3.720109091888358,0.006670205626202669,3.7549690184929205,3.6698661960480385,0.08510282244488199,-0.8284719936221608,13.39864597829602,13839.256147193522,0,1.6226769066574063,321,642,0
3.7193262574952386,0.008633750838311154,3.7511305820806395,3.6762656001919582,0.07486498188868129,-0.15511910482084834,1.5563050264572507,13833.462351347076,0,2.2388554715739684,336,672,0
3.7198209700800446,0.007236471483642492,3.7579681728181686,3.6735184848229934,0.08444968799517527,-0.27452622456983833,8.000619939960531,13837.120415966776,0,1.8248707804735114,323,647,0
3.7198160979480646,0.00524920211482624,3.741862827684016,3.683090783669693,0.05877204401432268,-1.065258905779895,8.314256729221002,13837.059356676407,0,1.8676093352599341,336,672,0
3.7202901975096596,0.0056557168410688845,3.7524808971493764,3.699329096480014,0.05315180066936254,0.7890412143564336,3.9230587949356925,13840.591140819448,0,2.106360892311465,329,658,0
3.7199332373075067,0.007800616238959059,3.7566623165608894,3.6914677540095377,0.0651945625513517,0.10199532281323877,1.7122359556206987,13837.964139638814,0,2.2684376835960487,339,678,0
3.7197882566703986,0.00703774885564619,3.7588671438206545,3.672283346486789,0.08658379733386568,-0.8104355364976772,9.92311040068453,13836.874204371958,0,1.7604035162769358,338,677,0
3.7198854988122645,0.007668653161170902,3.7617068968062655,3.684242348186776,0.07746454861948937,0.0538951417948577,2.2125942865732515,13837.606932515075,0,2.0766779616939215,336,673,0
3.720161885059464,0.007649545965581545,3.7473874893545074,3.6722897444598432,0.07509774489466414,-0.45472603285788077,3.526713131995196,13839.662966602664,0,2.085038031818437,330,660,0
3.7198658290799096,0.005840709742768048,3.756092291473864,3.6916248400564102,0.06446745141745369,0.4445592694254549,4.771700351776479,13837.43590024666,0,1.9440754751816374,318,637,0
3.7199057785970817,0.007944536130774161,3.7490885157027467,3.680027264374446,0.06906125132830088,-0.16817836688774926,1.6243147029200342,13837.762117294295,0,2.2304479020725925,333,666,0
3.719962817800903,0.006146213936380665,3.7562375798922076,3.6769305285254874,0.07930705136672023,-0.7342006169723058,12.448941696415032,13838.161141766988,0,1.6642021789552006,327,654,0
3.720014040339069,0.0075886330950863,3.7529683521865014,3.679233003113339,0.07373534907316248,-0.26154122536715624,2.650702723055285,13838.562047672052,0,2.1078733718279947,330,660,0
3.7200579600293384,0.006576945014218746,3.756128905634566,3.6781208347520633,0.07800807088250261,-0.27249499680466854,6.8205314985589816,13838.874482183364,0,1.8355930940101335,334,668,0
3.719690572288955,0.006824025786049963,3.7497034217815024,3.685059412477896,0.06464400930360625,-0.18868966888196015,3.5091037242800684,13836.14452090326,0,2.093858313911793,328,655,0
3.7202454543258856,0.0072764492838827905,3.763907029634169,3.6754977716423887,0.08840925799178034,0.007964313643225078,6.959480120080004,13840.279187146596,0,1.802650765100032,332,664,0
3.7201742692242386,0.008678110783718091,3.767814752054509,3.680223268212833,0.08759148384167581,0.31301595011511213,4.298189158969309,13839.771903004874,0,2.0216261978102645,326,652,0
3.7198835838702853,0.006769123355883509,3.765228549749814,3.6829972421629553,0.08223130758685882,0.6185401437356263,9.904294946650095,13837.579698578644,0,1.7490184381435738,338,677,0
3.7198699868672156,0.006909153178361177,3.767865879779121,3.6780932606128847,0.08977261916623647,0.25620891005647956,10.491358934389023,13837.48045559314,0,1.6907975487711595,333,666,0
3.7201718207407852,0.006413349117546667,3.7566140627497533,3.6959461132319786,0.060667949517774655,0.6290152135814028,3.3698170192990506,13839.719506880712,0,2.1134644395916693,330,659,0
3.7203223153277727,0.0076998009653582635,3.7613570566802013,3.681602611923697,0.0797544447565044,-0.05464704715101591,5.05559454151623,13840.857416860705,0,1.9717968887650643,335,670,0
3.7202821406649815,0.005955668025393336,3.7497875165240195,3.6830082562389124,0.06677926028510717,-0.45403417323112416,5.810932829048658,13840.534676132445,0,1.9051334296280087,332,663,0
3.7198383616963713,0.008538012738259274,3.746363026930451,3.6772040294631,0.06915899746735077,-0.32324898300380217,1.7190990456370852,13837.270334809462,0,2.289658832982007,326,651,0
3.719782719983868,0.007890069320004342,3.7683241339210203,3.679046839163218,0.08927729475780222,0.16536518572084336,5.3813045284451135,13836.845737084457,0,1.9046462326601286,321,642,0
3.720153252496281,0.008069614705744205,3.751131092892483,3.6683123515123133,0.08281874138016976,-0.6393714822824064,4.144083807436472,13839.605340740156,0,2.0394235954556756,320,640,0
3.719731961708174,0.006506597621647166,3.7510016279123173,3.671296120109157,0.0797055078031601,-1.3043500106588077,9.082029899514497,13836.44820276595,0,1.7892985545075935,335,670,0
3.7202752382895605,0.007796451634486389,3.761530183304819,3.6817878624750624,0.07974232082975652,0.3405797372908062,5.071030210836392,13840.508633288537,0,1.995595099979192,327,654,0
3.7198021359601947,0.008043622354206583,3.7689864700437687,3.679623477605155,0.0893629924386139,-0.003594825194119323,6.477587922948732,13836.992630554603,0,1.8989069397000744,324,647,0
3.7198938202255207,0.007417234440206412,3.750067239751824,3.6719346605040744,0.07813257924774986,-0.7202795489014845,4.421296689349923,13837.665049118761,0,2.0072840843379054,322,644,0
3.7200239803706556,0.008294916930255627,3.760971872830473,3.683408017696674,0.07756385513379893,-0.07165167270865062,2.0523507726011685,13838.647220179615,0,2.1463181707929526,336,672,0
3.7193417559081934,0.008757521071212608,3.7470308582889915,3.670215609708994,0.07681524857999733,-0.5696332210855073,2.2234164029006527,13833.57979141756,0,2.223693034264285,334,668,0
3.7199072872177323,0.0063939003135819565,3.766816880893232,3.684601436514674,0.0822154443785581,0.9804127671928925,14.27657058597445,13837.751107456806,0,1.628625716561099,314,628,0
3.7201290172657964,0.007416159886997334,3.7500158229356906,3.6905938808495327,0.05942194208615792,-0.10361399230163573,0.6474762610311289,13839.414904530451,0,2.323560896492293,326,652,0
3.719930828945196,0.006175367293235787,3.7484926466074726,3.6841665502604823,0.06432609634699027,-0.22774293267754478,4.9986428166824695,13837.9235072981,0,1.9749644350333206,324,647,0
3.720311282641627,0.007684250122900577,3.7541172368288285,3.69051695201251,0.06360028481631863,0.11327134412941728,1.36156010845614,13840.775087450542,0,2.2745950094387988,339,678,0
3.7201411743457995,0.007284208743387345,3.756868190600557,3.6764156808668154,0.08045250973374163,-0.39018622441918877,7.3054750513773,13839.50341675996,0,1.8953073552047908,319,639,0
3.7203035320190074,0.008445001859279268,3.766306571354938,3.6830401733027074,0.0832663980522308,0.338660706903198,3.2693173167273892,13840.729688409505,0,2.082258328132213,335,670,0
3.7200320783045955,0.006569088063197586,3.7481191769325584,3.6861006559500265,0.06201852098253191,-0.3137806672297334,4.298502710843379,13838.68181653319,0,2.0884991698274766,327,655,0
3.7196223611048738,0.00893474377710633,3.775100329367225,3.678519003661881,0.09658132570534406,0.2512201019208232,3.719668634830586,13835.670338877757,0,1.9902227298601998,336,672,0
3.719706724712663,0.009695606622615207,3.752972377083525,3.669083273308776,0.0838891037747489,-0.3608433137134107,2.5998849030278146,13836.31212266039,0,2.2151589291137856,336,672,0
3.720296259373383,0.006004016144802707,3.759373751464745,3.6984827430419656,0.06089100842277961,0.9511230500741109,6.355704185645923,13840.640305717456,0,1.9793996493344423,329,658,0
3.7198579977576984,0.008221590228566434,3.764450465132871,3.688736405417128,0.07571405971574308,0.37404817227723486,3.06256566072447,13837.411118027801,0,2.142764988286346,331,663,0
3.7202897471928162,0.007666097597052588,3.759343220944426,3.6790102148573496,0.08033300608707661,-0.014606334484494206,3.4227375287194626,13840.614572120357,0,2.0123167439031073,332,665,0
3.720487330529966,0.009406617526353385,3.7702036754904182,3.669781279896235,0.1004223955941832,0.1336474648093959,2.975538483530192,13842.11446108728,0,2.018297107020685,335,670,0
3.7197242160738653,0.008327484105669448,3.7559710273212823,3.6715860272403624,0.08438500008091987,-0.620740405507893,5.739753826661296,13836.417590637859,0,2.0088240773168295,326,652,0
3.719980458521033,0.007337524816540689,3.757279827836674,3.690178091149691,0.06710173668698305,0.38848507180546293,1.8098685326962185,13838.30845104879,0,2.1803669355270876,337,673,0
3.720121313156888,0.006200697136721715,3.747285151209636,3.6904310938214264,0.0568540573882097,-0.15765945330800285,2.030370245593156,13839.341033249111,0,2.1687506145725925,329,657,0
3.7202290335192547,0.007456596878139519,3.7483981030297744,3.6798864303992582,0.06851167263051616,-0.46613566856717575,3.6296790847408467,13840.159662676611,0,2.1399251686551306,322,643,0
3.719770504696468,0.00817168382939935,3.7603668341774283,3.674141226719092,0.0862256074583363,-0.04047191525827669,3.6426453937159433,13836.759384026425,0,1.9947718538209211,332,664,0
3.71975676190689,0.008530830433811776,3.7662808652946307,3.687262508449093,0.0790183568455376,0.2664692892794946,2.092953592527321,13836.663142819922,0,2.1613836422184867,318,637,0
3.7201887537060876,0.008323713654031952,3.754033498958278,3.670676799362095,0.08335669959618297,-0.5429556783458461,4.159870675529568,13839.87364741025,0,2.0524818406788885,332,663,0
3.7201845611407367,0.008017398380436216,3.7543472038565073,3.6790360486502323,0.07531115520627507,-0.5541492730922262,3.63374773288795,13839.837447626685,0,2.1040353689942317,327,653,0
3.7202690391237994,0.006342973424416295,3.756147716829624,3.6931644266419617,0.06298329018766236,0.467775681821,3.776289582536867,13840.44195677498,0,2.0548348889452863,336,671,0
3.7201413048956162,0.008740960677669225,3.7686680793074787,3.683988013443071,0.0846800658644078,0.248716615597732,2.2637183684543825,13839.527732784025,0,2.1072528907242267,330,661,0
3.720025454969076,0.008324645208863658,3.770058160307159,3.67690229945339,0.09315586085376859,0.48604317371194855,5.256587312118306,13838.658685335733,0,1.930162686164909,317,634,0
3.7199316337912625,0.007209725842812385,3.753217709307408,3.6873636362449997,0.06585407306240842,0.00375119169070148,1.8485035149858184,13837.943340227659,0,2.1674356698080537,336,671,0
3.7202465373598352,0.007936101329572346,3.767134232910342,3.681326199608,0.08580803330234232,0.39498039609625646,3.9398100121188957,13840.297280442155,0,1.9758908838119522,337,674,0
3.7196045255638923,0.008889913425292734,3.7530716512380624,3.677127938366655,0.07594371287140733,0.13808420319839798,1.350782615234973,13835.536857156098,0,2.2494068921647807,335,669,0
3.719983752538943,0.005825902448404146,3.7467264466057846,3.6817946652621325,0.06493178134365207,-0.5984770226453237,7.534817551682263,13838.31306029305,0,1.8748589150238666,335,670,0
3.720121808257132,0.006769670403162913,3.751095727360887,3.6792083301147787,0.07188739724610826,-0.29141601229014896,4.84174471145451,13839.35209670768,0,1.980825437416281,326,651,0
3.719943735040465,0.006759914194273076,3.7576451772992012,3.679849149817542,0.07779602748165937,0.028968407448489927,8.517915787669228,13838.02708830672,0,1.8348405165856525,325,649,0
3.7200591325250145,0.00666891029105282,3.75063689242787,3.6900105321695724,0.060626360258297485,0.0818824512860402,1.8772428546342823,13838.884423847234,0,2.1780922260680793,333,665,0
3.7199169407520194,0.007739865224604412,3.748251211863234,3.678132234007045,0.07011897785618881,-0.6320954581333718,3.846391418452632,13837.84195160756,0,2.1486256402666726,327,654,0
3.7198923081619255,0.005830449599662107,3.753440772293782,3.6885759612595375,0.06486481103424468,0.7087996952919094,7.092574621734679,13837.632778464791,0,1.8785428742105397,338,676,0
3.7202732147989193,0.007219734197984791,3.7610401574962937,3.686995578723176,0.07404457877311765,0.5156659548237512,5.607676165596866,13840.484917312177,0,1.9778367227900224,328,656,0
3.719326303062528,0.008895949933914815,3.760723268433815,3.675437721544157,0.08528554688965828,-0.18258893059541023,2.184001964353162,13833.467286578,0,2.1275579961994566,330,661,0
3.7200386998268664,0.0078902560907963,3.7601832481455997,3.678085752983291,0.08209749516230858,-0.13407938615374496,2.7625260643681244,13838.750184350742,0,2.034726660538125,330,660,0
